country_code,age,timeliness,prop_final_cov
KIR,100,0.964903401,
KIR,104,0.972871986,
KIR,108,0.981996234,
KIR,113,0.981996234,
KIR,117,0.988775895,
KIR,121,0.993220339,
KIR,126,0.996610169,
KIR,130,1,
KIR,134,1,
KIR,139,1,
KIR,143,1,
KIR,147,1,
KIR,152,1,
LAO,,,0.555556
LAO,0,0,
LAO,1,0.010222222,
LAO,2,0.012666667,
LAO,3,0.012666667,
LAO,4,0.013111111,
LAO,5,0.015333333,
LAO,6,0.015333333,
LAO,7,0.015333333,
LAO,8,0.015333333,
LAO,9,0.015333333,
LAO,10,0.018666667,
LAO,11,0.018666667,
LAO,12,0.018666667,
LAO,13,0.018666667,
LAO,14,0.018666667,
LAO,15,0.019333333,
LAO,16,0.019333333,
LAO,17,0.019777778,
LAO,18,0.019777778,
LAO,19,0.022222222,
LAO,20,0.042222222,
LAO,21,0.044444444,
LAO,22,0.044444444,
LAO,23,0.046666667,
LAO,24,0.053333333,
LAO,25,0.053333333,
LAO,26,0.055555556,
LAO,27,0.055555556,
LAO,28,0.055555556,
LAO,29,0.064444444,
LAO,30,0.064444444,
LAO,31,0.071111111,
LAO,32,0.08,
LAO,33,0.08,
LAO,34,0.082222222,
LAO,35,0.084444444,
LAO,36,0.102222222,
LAO,37,0.117777778,
LAO,38,0.137777778,
LAO,39,0.157777778,
LAO,40,0.266666667,
LAO,41,0.311111111,
LAO,42,0.333333333,
LAO,43,0.377777778,
LAO,44,0.4,
LAO,45,0.422222222,
LAO,46,0.444444444,
LAO,47,0.466666667,
LAO,48,0.466666667,
LAO,49,0.488888889,
LAO,50,0.511111111,
LAO,51,0.533333333,
LAO,52,0.555555556,
LAO,56,0.622222222,
LAO,61,0.666666667,
LAO,65,0.711111111,
LAO,69,0.755555556,
LAO,74,0.8,
LAO,78,0.822222222,
LAO,82,0.844444444,
LAO,87,0.866666667,
LAO,91,0.888888889,
LAO,95,0.933333333,
LAO,100,0.955555556,
LAO,104,0.955555556,
LAO,108,0.977777778,
LAO,113,0.977777778,
LAO,117,0.977777778,
LAO,121,1,
LAO,126,1,
LAO,130,1,
LAO,134,1,
LAO,139,1,
LAO,143,1,
LAO,147,1,
LAO,152,1,
LBR,,,0.746269
LBR,0,0,
LBR,1,0.00041791,
LBR,2,0.000522388,
LBR,3,0.000522388,
LBR,4,0.000522388,
LBR,5,0.000522388,
LBR,6,0.001940299,
LBR,7,0.00358209,
LBR,8,0.00358209,
LBR,9,0.020895522,
LBR,10,0.020895522,
LBR,11,0.020895522,
LBR,12,0.02238806,
LBR,13,0.026865672,
LBR,14,0.026865672,
LBR,15,0.028358209,
LBR,16,0.029850746,
LBR,17,0.034328358,
LBR,18,0.040298507,
LBR,19,0.040298507,
LBR,20,0.040298507,
LBR,21,0.041791045,
LBR,22,0.046268657,
LBR,23,0.047761194,
LBR,24,0.056716418,
LBR,25,0.064179104,
LBR,26,0.065671642,
LBR,27,0.071641791,
LBR,28,0.076119403,
LBR,29,0.082089552,
LBR,30,0.08358209,
LBR,31,0.086567164,
LBR,32,0.091044776,
LBR,33,0.091044776,
LBR,34,0.1,
LBR,35,0.102985075,
LBR,36,0.111940299,
LBR,37,0.125373134,
LBR,38,0.141791045,
LBR,39,0.179104478,
LBR,40,0.373134328,
LBR,41,0.432835821,
LBR,42,0.492537313,
LBR,43,0.552238806,
LBR,44,0.582089552,
LBR,45,0.626865672,
LBR,46,0.656716418,
LBR,47,0.671641791,
LBR,48,0.686567164,
LBR,49,0.71641791,
LBR,50,0.71641791,
LBR,51,0.731343284,
LBR,52,0.746268657,
LBR,56,0.776119403,
LBR,61,0.820895522,
LBR,65,0.850746269,
LBR,69,0.865671642,
LBR,74,0.880597015,
LBR,78,0.895522388,
LBR,82,0.910447761,
LBR,87,0.910447761,
LBR,91,0.940298507,
LBR,95,0.955223881,
LBR,100,0.970149254,
LBR,104,0.970149254,
LBR,108,0.970149254,
LBR,113,0.985074627,
LBR,117,0.985074627,
LBR,121,0.985074627,
LBR,126,1,
LBR,130,1,
LBR,134,1,
LBR,139,1,
LBR,143,1,
LBR,147,1,
LBR,152,1,
LKA,,,0.987907
LKA,0,0,
LKA,1,0.011521554,
LKA,2,0.011521554,
LKA,3,0.012026604,
LKA,4,0.012378717,
LKA,5,0.012660407,
LKA,6,0.013165457,
LKA,7,0.013670508,
LKA,8,0.013670508,
LKA,9,0.013670508,
LKA,10,0.015032722,
LKA,11,0.015608195,
LKA,12,0.015608195,
LKA,13,0.015960307,
LKA,14,0.02450562,
LKA,15,0.025714895,
LKA,16,0.025714895,
LKA,17,0.026419121,
LKA,18,0.026924171,
LKA,19,0.028837672,
LKA,20,0.030246123,
LKA,21,0.030751174,
LKA,22,0.03286385,
LKA,23,0.034578176,
LKA,24,0.035083227,
LKA,25,0.036292502,
LKA,26,0.038206004,
LKA,27,0.038910229,
LKA,28,0.041833831,
LKA,29,0.044451558,
LKA,30,0.047574335,
LKA,31,0.04827856,
LKA,32,0.052105563,
LKA,33,0.054019064,
LKA,34,0.064689145,
LKA,35,0.070934699,
LKA,36,0.093192488,
LKA,37,0.110321525,
LKA,38,0.142054346,
LKA,39,0.197467634,
LKA,40,0.364774506,
LKA,41,0.493811353,
LKA,42,0.586569925,
LKA,43,0.674277991,
LKA,44,0.723716034,
LKA,45,0.763053066,
LKA,46,0.797339593,
LKA,47,0.819533362,
LKA,48,0.836676625,
LKA,49,0.853819889,
LKA,50,0.858870394,
LKA,51,0.870963153,
LKA,52,0.888106416,
LKA,56,0.90524968,
LKA,61,0.922392944,
LKA,65,0.934485702,
LKA,69,0.941527956,
LKA,74,0.946578461,
LKA,78,0.958671219,
LKA,82,0.958671219,
LKA,87,0.963721724,
LKA,91,0.970763978,
LKA,95,0.982856736,
LKA,100,0.982856736,
LKA,104,0.987907241,
LKA,108,0.987907241,
LKA,113,0.987907241,
LKA,117,0.987907241,
LKA,121,0.994949495,
LKA,126,0.994949495,
LKA,130,0.994949495,
LKA,134,0.994949495,
LKA,139,0.994949495,
LKA,143,0.994949495,
LKA,147,1,
LKA,152,1,
LSO,,,0.793103
LSO,0,0,
LSO,1,0,
LSO,2,0,
LSO,3,0,
LSO,4,0,
LSO,5,0,
LSO,6,0,
LSO,7,0,
LSO,8,0,
LSO,9,0,
LSO,10,0,
LSO,11,0,
LSO,12,0,
LSO,13,0,
LSO,14,0,
LSO,15,0.000758621,
LSO,16,0.000758621,
LSO,17,0.000758621,
LSO,18,0.000758621,
LSO,19,0.002643678,
LSO,20,0.003218391,
LSO,21,0.003218391,
LSO,22,0.003218391,
LSO,23,0.003218391,
LSO,24,0.004482759,
LSO,25,0.005747126,
LSO,26,0.013793103,
LSO,27,0.013793103,
LSO,28,0.013793103,
LSO,29,0.013793103,
LSO,30,0.018390805,
LSO,31,0.01954023,
LSO,32,0.02183908,
LSO,33,0.027586207,
LSO,34,0.027586207,
LSO,35,0.034482759,
LSO,36,0.042528736,
LSO,37,0.043678161,
LSO,38,0.051724138,
LSO,39,0.075862069,
LSO,40,0.172413793,
LSO,41,0.333333333,
LSO,42,0.436781609,
LSO,43,0.517241379,
LSO,44,0.574712644,
LSO,45,0.643678161,
LSO,46,0.689655172,
LSO,47,0.712643678,
LSO,48,0.735632184,
LSO,49,0.735632184,
LSO,50,0.747126437,
LSO,51,0.75862069,
LSO,52,0.793103448,
LSO,56,0.816091954,
LSO,61,0.83908046,
LSO,65,0.862068966,
LSO,69,0.873563218,
LSO,74,0.873563218,
LSO,78,0.896551724,
LSO,82,0.91954023,
LSO,87,0.942528736,
LSO,91,0.954022989,
LSO,95,0.965517241,
LSO,100,0.977011494,
LSO,104,0.977011494,
LSO,108,0.988505747,
LSO,113,0.988505747,
LSO,117,0.988505747,
LSO,121,0.988505747,
LSO,126,0.988505747,
LSO,130,0.988505747,
LSO,134,0.988505747,
LSO,139,0.988505747,
LSO,143,0.988505747,
LSO,147,0.988505747,
LSO,152,1,
MAR,,,0.807091
MAR,0,0,
MAR,1,0.000504877,
MAR,2,0.000742972,
MAR,3,0.000885829,
MAR,4,0.000885829,
MAR,5,0.001499713,
MAR,6,0.001833046,
MAR,7,0.001964951,
MAR,8,0.001964951,
MAR,9,0.002058285,
MAR,10,0.002330189,
MAR,11,0.002390189,
MAR,12,0.002485427,
MAR,13,0.002628285,
MAR,14,0.002761618,
MAR,15,0.002761618,
MAR,16,0.003258462,
MAR,17,0.003875789,
MAR,18,0.011948078,
MAR,19,0.011948078,
MAR,20,0.012090935,
MAR,21,0.012090935,
MAR,22,0.018295984,
MAR,23,0.018888067,
MAR,24,0.022843775,
MAR,25,0.023086632,
MAR,26,0.023729489,
MAR,27,0.026572461,
MAR,28,0.028028055,
MAR,29,0.029253471,
MAR,30,0.032994894,
MAR,31,0.037879116,
MAR,32,0.039474355,
MAR,33,0.040677567,
MAR,34,0.044861733,
MAR,35,0.063700516,
MAR,36,0.0797642,
MAR,37,0.097685026,
MAR,38,0.1336856,
MAR,39,0.217464142,
MAR,40,0.425117613,
MAR,41,0.537102697,
MAR,42,0.607596099,
MAR,43,0.643247275,
MAR,44,0.670803213,
MAR,45,0.692438325,
MAR,46,0.730137694,
MAR,47,0.741566265,
MAR,48,0.755106139,
MAR,49,0.771979346,
MAR,50,0.78551922,
MAR,51,0.794297189,
MAR,52,0.807091222,
MAR,56,0.837504303,
MAR,61,0.859076305,
MAR,65,0.877378084,
MAR,69,0.90296615,
MAR,74,0.914331612,
MAR,78,0.919093517,
MAR,82,0.927871486,
MAR,87,0.939982788,
MAR,91,0.939982788,
MAR,95,0.963046472,
MAR,100,0.966379805,
MAR,104,0.97114171,
MAR,108,0.97114171,
MAR,113,0.97114171,
MAR,117,0.97114171,
MAR,121,0.975157774,
MAR,126,0.979173838,
MAR,130,0.979173838,
MAR,134,0.983935743,
MAR,139,0.983935743,
MAR,143,0.991967871,
MAR,147,0.991967871,
MAR,152,1,
MDA,,,0.979798
MDA,0,0,
MDA,1,0.037373737,
MDA,2,0.04040404,
MDA,3,0.041414141,
MDA,4,0.041414141,
MDA,5,0.041414141,
MDA,6,0.041414141,
MDA,7,0.041414141,
MDA,8,0.041414141,
MDA,9,0.041414141,
MDA,10,0.041414141,
MDA,11,0.041414141,
MDA,12,0.041414141,
MDA,13,0.041414141,
MDA,14,0.043434343,
MDA,15,0.045454545,
MDA,16,0.045454545,
MDA,17,0.045454545,
MDA,18,0.045454545,
MDA,19,0.045454545,
MDA,20,0.045454545,
MDA,21,0.045454545,
MDA,22,0.045454545,
MDA,23,0.047474747,
MDA,24,0.047474747,
MDA,25,0.047474747,
MDA,26,0.047474747,
MDA,27,0.048484848,
MDA,28,0.048484848,
MDA,29,0.050505051,
MDA,30,0.050505051,
MDA,31,0.051515152,
MDA,32,0.052525253,
MDA,33,0.052525253,
MDA,34,0.052525253,
MDA,35,0.052525253,
MDA,36,0.054545455,
MDA,37,0.055555556,
MDA,38,0.055555556,
MDA,39,0.055555556,
MDA,40,0.055555556,
MDA,41,0.055555556,
MDA,42,0.055555556,
MDA,43,0.055555556,
MDA,44,0.055555556,
MDA,45,0.055555556,
MDA,46,0.057575758,
MDA,47,0.057575758,
MDA,48,0.057575758,
MDA,49,0.068686869,
MDA,50,0.074747475,
MDA,51,0.085858586,
MDA,52,0.181818182,
MDA,56,0.777777778,
MDA,61,0.888888889,
MDA,65,0.919191919,
MDA,69,0.949494949,
MDA,74,0.949494949,
MDA,78,0.95959596,
MDA,82,0.95959596,
MDA,87,0.96969697,
MDA,91,0.97979798,
MDA,95,0.97979798,
MDA,100,0.97979798,
MDA,104,0.97979798,
MDA,108,0.98989899,
MDA,113,0.98989899,
MDA,117,0.98989899,
MDA,121,0.98989899,
MDA,126,1,
MDA,130,1,
MDA,134,1,
MDA,139,1,
MDA,143,1,
MDA,147,1,
MDA,152,1,
MDG,,,0.826667
MDG,0,0,
MDG,1,0.000866667,
MDG,2,0.001293333,
MDG,3,0.001866667,
MDG,4,0.002,
MDG,5,0.002,
MDG,6,0.0036,
MDG,7,0.003733333,
MDG,8,0.004533333,
MDG,9,0.004666667,
MDG,10,0.0048,
MDG,11,0.0048,
MDG,12,0.006266667,
MDG,13,0.006266667,
MDG,14,0.0072,
MDG,15,0.007466667,
MDG,16,0.007466667,
MDG,17,0.007466667,
MDG,18,0.007466667,
MDG,19,0.0092,
MDG,20,0.0108,
MDG,21,0.0132,
MDG,22,0.0132,
MDG,23,0.013333333,
MDG,24,0.013333333,
MDG,25,0.013333333,
MDG,26,0.013333333,
MDG,27,0.017333333,
MDG,28,0.018666667,
MDG,29,0.02,
MDG,30,0.021333333,
MDG,31,0.025333333,
MDG,32,0.034666667,
MDG,33,0.041333333,
MDG,34,0.048,
MDG,35,0.06,
MDG,36,0.066666667,
MDG,37,0.085333333,
MDG,38,0.12,
MDG,39,0.16,
MDG,40,0.333333333,
MDG,41,0.466666667,
MDG,42,0.56,
MDG,43,0.626666667,
MDG,44,0.68,
MDG,45,0.72,
MDG,46,0.746666667,
MDG,47,0.773333333,
MDG,48,0.773333333,
MDG,49,0.786666667,
MDG,50,0.8,
MDG,51,0.813333333,
MDG,52,0.826666667,
MDG,56,0.866666667,
MDG,61,0.893333333,
MDG,65,0.906666667,
MDG,69,0.92,
MDG,74,0.92,
MDG,78,0.933333333,
MDG,82,0.933333333,
MDG,87,0.946666667,
MDG,91,0.946666667,
MDG,95,0.96,
MDG,100,0.96,
MDG,104,0.96,
MDG,108,0.973333333,
MDG,113,0.973333333,
MDG,117,0.973333333,
MDG,121,0.973333333,
MDG,126,0.973333333,
MDG,130,0.973333333,
MDG,134,0.973333333,
MDG,139,0.973333333,
MDG,143,0.986666667,
MDG,147,1,
MDG,152,1,
MHL,,,0.972872
MHL,0,0,
MHL,1,0.006568003,
MHL,2,0.007056892,
MHL,3,0.010785706,
MHL,4,0.011552561,
MHL,5,0.012450931,
MHL,6,0.012450931,
MHL,7,0.01368239,
MHL,8,0.014615571,
MHL,9,0.015774407,
MHL,10,0.017305542,
MHL,11,0.017959894,
MHL,12,0.018316594,
MHL,13,0.018617908,
MHL,14,0.018847793,
MHL,15,0.019200907,
MHL,16,0.019430792,
MHL,17,0.01976327,
MHL,18,0.027785312,
MHL,19,0.028723866,
MHL,20,0.032723866,
MHL,21,0.03316831,
MHL,22,0.035055704,
MHL,23,0.035730034,
MHL,24,0.037063367,
MHL,25,0.037732813,
MHL,26,0.041163552,
MHL,27,0.042583093,
MHL,28,0.043739718,
MHL,29,0.045898448,
MHL,30,0.047790452,
MHL,31,0.052599529,
MHL,32,0.056904147,
MHL,33,0.060248057,
MHL,34,0.067375588,
MHL,35,0.102441251,
MHL,36,0.14713754,
MHL,37,0.179473886,
MHL,38,0.20562825,
MHL,39,0.238385484,
MHL,40,0.369548172,
MHL,41,0.4389918,
MHL,42,0.497113378,
MHL,43,0.548963562,
MHL,44,0.590882718,
MHL,45,0.616766759,
MHL,46,0.64283395,
MHL,47,0.657444782,
MHL,48,0.666520189,
MHL,49,0.678933219,
MHL,50,0.694736079,
MHL,51,0.715035592,
MHL,52,0.72754967,
MHL,56,0.798623908,
MHL,61,0.830349623,
MHL,65,0.864491079,
MHL,69,0.885946255,
MHL,74,0.901614804,
MHL,78,0.906059249,
MHL,82,0.918573327,
MHL,87,0.929797432,
MHL,91,0.946808163,
MHL,95,0.958078004,
MHL,100,0.964903401,
MHL,104,0.972871986,
MHL,108,0.981996234,
MHL,113,0.981996234,
MHL,117,0.988775895,
MHL,121,0.993220339,
MHL,126,0.996610169,
MHL,130,1,
MHL,134,1,
MHL,139,1,
MHL,143,1,
MHL,147,1,
MHL,152,1,
MLI,,,0.821918
MLI,0,0,
MLI,1,0.000958904,
MLI,2,0.000958904,
MLI,3,0.000958904,
MLI,4,0.001287671,
MLI,5,0.002465753,
MLI,6,0.009041096,
MLI,7,0.009726027,
MLI,8,0.010821918,
MLI,9,0.012465753,
MLI,10,0.01369863,
MLI,11,0.01369863,
MLI,12,0.015068493,
MLI,13,0.016438356,
MLI,14,0.017808219,
MLI,15,0.019178082,
MLI,16,0.020547945,
MLI,17,0.026027397,
MLI,18,0.030136986,
MLI,19,0.032876712,
MLI,20,0.039726027,
MLI,21,0.04109589,
MLI,22,0.043835616,
MLI,23,0.050684932,
MLI,24,0.053424658,
MLI,25,0.056164384,
MLI,26,0.060273973,
MLI,27,0.07260274,
MLI,28,0.078082192,
MLI,29,0.080821918,
MLI,30,0.090410959,
MLI,31,0.095890411,
MLI,32,0.104109589,
MLI,33,0.119178082,
MLI,34,0.136986301,
MLI,35,0.150684932,
MLI,36,0.178082192,
MLI,37,0.219178082,
MLI,38,0.260273973,
MLI,39,0.315068493,
MLI,40,0.438356164,
MLI,41,0.506849315,
MLI,42,0.561643836,
MLI,43,0.630136986,
MLI,44,0.657534247,
MLI,45,0.698630137,
MLI,46,0.712328767,
MLI,47,0.739726027,
MLI,48,0.753424658,
MLI,49,0.780821918,
MLI,50,0.794520548,
MLI,51,0.794520548,
MLI,52,0.821917808,
MLI,56,0.849315068,
MLI,61,0.876712329,
MLI,65,0.890410959,
MLI,69,0.904109589,
MLI,74,0.917808219,
MLI,78,0.931506849,
MLI,82,0.945205479,
MLI,87,0.945205479,
MLI,91,0.95890411,
MLI,95,0.97260274,
MLI,100,0.97260274,
MLI,104,0.98630137,
MLI,108,0.98630137,
MLI,113,0.98630137,
MLI,117,0.98630137,
MLI,121,0.98630137,
MLI,126,1,
MLI,130,1,
MLI,134,1,
MLI,139,1,
MLI,143,1,
MLI,147,1,
MLI,152,1,
MMR,,,0.911701
MMR,0,0,
MMR,1,0.00026886,
MMR,2,0.00026886,
MMR,3,0.000460244,
MMR,4,0.000473471,
MMR,5,0.000652836,
MMR,6,0.000742783,
MMR,7,0.001016667,
MMR,8,0.001232053,
MMR,9,0.001523436,
MMR,10,0.003110737,
MMR,11,0.003639838,
MMR,12,0.003745658,
MMR,13,0.004263421,
MMR,14,0.004561305,
MMR,15,0.004772945,
MMR,16,0.005037496,
MMR,17,0.005330582,
MMR,18,0.005859682,
MMR,19,0.006686667,
MMR,20,0.007154959,
MMR,21,0.007517771,
MMR,22,0.008196684,
MMR,23,0.008875598,
MMR,24,0.009659991,
MMR,25,0.010291133,
MMR,26,0.010291133,
MMR,27,0.012799901,
MMR,28,0.014878511,
MMR,29,0.016616984,
MMR,30,0.019336713,
MMR,31,0.022095595,
MMR,32,0.024285205,
MMR,33,0.026362455,
MMR,34,0.028364799,
MMR,35,0.034435527,
MMR,36,0.044431281,
MMR,37,0.053673554,
MMR,38,0.06602164,
MMR,39,0.113492488,
MMR,40,0.29091187,
MMR,41,0.434461175,
MMR,42,0.553823027,
MMR,43,0.658891522,
MMR,44,0.735029343,
MMR,45,0.781688705,
MMR,46,0.815600397,
MMR,47,0.844221084,
MMR,48,0.865351134,
MMR,49,0.881534137,
MMR,50,0.893971821,
MMR,51,0.903008145,
MMR,52,0.91170051,
MMR,56,0.9294292,
MMR,61,0.941866884,
MMR,65,0.950903208,
MMR,69,0.959595574,
MMR,74,0.959595574,
MMR,78,0.964886579,
MMR,82,0.964886579,
MMR,87,0.973578945,
MMR,91,0.973578945,
MMR,95,0.97886995,
MMR,100,0.982271311,
MMR,104,0.987562316,
MMR,108,0.991307634,
MMR,113,0.991307634,
MMR,117,0.991307634,
MMR,121,0.991307634,
MMR,126,1,
MMR,130,1,
MMR,134,1,
MMR,139,1,
MMR,143,1,
MMR,147,1,
MMR,152,1,
MNG,,,0.781609
MNG,0,0,
MNG,1,0.002068966,
MNG,2,0.002068966,
MNG,3,0.002068966,
MNG,4,0.002068966,
MNG,5,0.002643678,
MNG,6,0.002643678,
MNG,7,0.003103448,
MNG,8,0.004252874,
MNG,9,0.005862069,
MNG,10,0.009195402,
MNG,11,0.01091954,
MNG,12,0.011494253,
MNG,13,0.012643678,
MNG,14,0.013793103,
MNG,15,0.013793103,
MNG,16,0.014942529,
MNG,17,0.014942529,
MNG,18,0.017241379,
MNG,19,0.018390805,
MNG,20,0.018390805,
MNG,21,0.018390805,
MNG,22,0.01954023,
MNG,23,0.020689655,
MNG,24,0.020689655,
MNG,25,0.02183908,
MNG,26,0.022988506,
MNG,27,0.027586207,
MNG,28,0.028735632,
MNG,29,0.028735632,
MNG,30,0.031034483,
MNG,31,0.036781609,
MNG,32,0.047126437,
MNG,33,0.059770115,
MNG,34,0.090804598,
MNG,35,0.252873563,
MNG,36,0.425287356,
MNG,37,0.540229885,
MNG,38,0.586206897,
MNG,39,0.620689655,
MNG,40,0.655172414,
MNG,41,0.67816092,
MNG,42,0.689655172,
MNG,43,0.701149425,
MNG,44,0.724137931,
MNG,45,0.735632184,
MNG,46,0.747126437,
MNG,47,0.747126437,
MNG,48,0.75862069,
MNG,49,0.75862069,
MNG,50,0.75862069,
MNG,51,0.770114943,
MNG,52,0.781609195,
MNG,56,0.816091954,
MNG,61,0.850574713,
MNG,65,0.931034483,
MNG,69,0.954022989,
MNG,74,0.954022989,
MNG,78,0.954022989,
MNG,82,0.965517241,
MNG,87,0.965517241,
MNG,91,0.988505747,
MNG,95,0.988505747,
MNG,100,0.988505747,
MNG,104,0.988505747,
MNG,108,1,
MNG,113,1,
MNG,117,1,
MNG,121,1,
MNG,126,1,
MNG,130,1,
MNG,134,1,
MNG,139,1,
MNG,143,1,
MNG,147,1,
MNG,152,1,
MOZ,,,0.806818
MOZ,0,0,
MOZ,1,0.001477273,
MOZ,2,0.0025,
MOZ,3,0.0025,
MOZ,4,0.003295455,
MOZ,5,0.003522727,
MOZ,6,0.007840909,
MOZ,7,0.007954545,
MOZ,8,0.008181818,
MOZ,9,0.008522727,
MOZ,10,0.009659091,
MOZ,11,0.011363636,
MOZ,12,0.011363636,
MOZ,13,0.0125,
MOZ,14,0.013636364,
MOZ,15,0.015909091,
MOZ,16,0.015909091,
MOZ,17,0.017045455,
MOZ,18,0.019318182,
MOZ,19,0.020454545,
MOZ,20,0.022727273,
MOZ,21,0.025,
MOZ,22,0.027272727,
MOZ,23,0.028409091,
MOZ,24,0.030681818,
MOZ,25,0.031818182,
MOZ,26,0.0375,
MOZ,27,0.039772727,
MOZ,28,0.043181818,
MOZ,29,0.045454545,
MOZ,30,0.048863636,
MOZ,31,0.053409091,
MOZ,32,0.057954545,
MOZ,33,0.065909091,
MOZ,34,0.073863636,
MOZ,35,0.082954545,
MOZ,36,0.102272727,
MOZ,37,0.136363636,
MOZ,38,0.159090909,
MOZ,39,0.204545455,
MOZ,40,0.329545455,
MOZ,41,0.431818182,
MOZ,42,0.511363636,
MOZ,43,0.556818182,
MOZ,44,0.602272727,
MOZ,45,0.636363636,
MOZ,46,0.681818182,
MOZ,47,0.704545455,
MOZ,48,0.727272727,
MOZ,49,0.75,
MOZ,50,0.772727273,
MOZ,51,0.784090909,
MOZ,52,0.806818182,
MOZ,56,0.852272727,
MOZ,61,0.875,
MOZ,65,0.897727273,
MOZ,69,0.920454545,
MOZ,74,0.931818182,
MOZ,78,0.943181818,
MOZ,82,0.943181818,
MOZ,87,0.954545455,
MOZ,91,0.954545455,
MOZ,95,0.965909091,
MOZ,100,0.977272727,
MOZ,104,0.977272727,
MOZ,108,0.977272727,
MOZ,113,0.988636364,
MOZ,117,0.988636364,
MOZ,121,0.988636364,
MOZ,126,0.988636364,
MOZ,130,0.988636364,
MOZ,134,0.988636364,
MOZ,139,1,
MOZ,143,1,
MOZ,147,1,
MOZ,152,1,
MRT,,,0.801205
MRT,0,0,
MRT,1,0.00077657,
MRT,2,0.000873302,
MRT,3,0.002113963,
MRT,4,0.002481994,
MRT,5,0.003092525,
MRT,6,0.004091274,
MRT,7,0.004427161,
MRT,8,0.005019634,
MRT,9,0.007404293,
MRT,10,0.007848964,
MRT,11,0.008198898,
MRT,12,0.009610844,
MRT,13,0.010840226,
MRT,14,0.012183568,
MRT,15,0.013043606,
MRT,16,0.014245995,
MRT,17,0.015607669,
MRT,18,0.017666779,
MRT,19,0.018726042,
MRT,20,0.020486797,
MRT,21,0.022194273,
MRT,22,0.024833693,
MRT,23,0.027201987,
MRT,24,0.030052325,
MRT,25,0.031723388,
MRT,26,0.033964937,
MRT,27,0.037785549,
MRT,28,0.040709565,
MRT,29,0.044252566,
MRT,30,0.046601747,
MRT,31,0.050244463,
MRT,32,0.056022619,
MRT,33,0.061647401,
MRT,34,0.068944502,
MRT,35,0.077436649,
MRT,36,0.089921357,
MRT,37,0.110906824,
MRT,38,0.138738265,
MRT,39,0.183651337,
MRT,40,0.322231503,
MRT,41,0.422836154,
MRT,42,0.507258646,
MRT,43,0.573852454,
MRT,44,0.620109187,
MRT,45,0.660163191,
MRT,46,0.692767589,
MRT,47,0.717151649,
MRT,48,0.7370201,
MRT,49,0.759127582,
MRT,50,0.771458329,
MRT,51,0.78555202,
MRT,52,0.801205063,
MRT,56,0.837653395,
MRT,61,0.862710724,
MRT,65,0.878924298,
MRT,69,0.894690882,
MRT,74,0.904350512,
MRT,78,0.916835999,
MRT,82,0.925756702,
MRT,87,0.931647364,
MRT,91,0.941581117,
MRT,95,0.952146313,
MRT,100,0.958269835,
MRT,104,0.962119017,
MRT,108,0.96690463,
MRT,113,0.971436156,
MRT,117,0.972204205,
MRT,121,0.975816124,
MRT,126,0.980236202,
MRT,130,0.983749533,
MRT,134,0.985388662,
MRT,139,0.98692476,
MRT,143,0.990803826,
MRT,147,0.997006176,
MRT,152,1,
MWI,,,0.882979
MWI,0,0,
MWI,1,0.001489362,
MWI,2,0.002765957,
MWI,3,0.003723404,
MWI,4,0.003723404,
MWI,5,0.004787234,
MWI,6,0.005212766,
MWI,7,0.005212766,
MWI,8,0.005212766,
MWI,9,0.00606383,
MWI,10,0.006489362,
MWI,11,0.021276596,
MWI,12,0.021276596,
MWI,13,0.022340426,
MWI,14,0.024468085,
MWI,15,0.030851064,
MWI,16,0.034042553,
MWI,17,0.037234043,
MWI,18,0.039361702,
MWI,19,0.042553191,
MWI,20,0.044680851,
MWI,21,0.04787234,
MWI,22,0.04787234,
MWI,23,0.04893617,
MWI,24,0.05106383,
MWI,25,0.05212766,
MWI,26,0.053191489,
MWI,27,0.058510638,
MWI,28,0.059574468,
MWI,29,0.059574468,
MWI,30,0.061702128,
MWI,31,0.062765957,
MWI,32,0.063829787,
MWI,33,0.067021277,
MWI,34,0.072340426,
MWI,35,0.088297872,
MWI,36,0.10212766,
MWI,37,0.127659574,
MWI,38,0.14893617,
MWI,39,0.180851064,
MWI,40,0.255319149,
MWI,41,0.35106383,
MWI,42,0.436170213,
MWI,43,0.5,
MWI,44,0.585106383,
MWI,45,0.64893617,
MWI,46,0.70212766,
MWI,47,0.744680851,
MWI,48,0.787234043,
MWI,49,0.819148936,
MWI,50,0.840425532,
MWI,51,0.861702128,
MWI,52,0.882978723,
MWI,56,0.914893617,
MWI,61,0.936170213,
MWI,65,0.946808511,
MWI,69,0.957446809,
MWI,74,0.957446809,
MWI,78,0.968085106,
MWI,82,0.978723404,
MWI,87,0.978723404,
MWI,91,0.978723404,
MWI,95,0.989361702,
MWI,100,0.989361702,
MWI,104,1,
MWI,108,1,
MWI,113,1,
MWI,117,1,
MWI,121,1,
MWI,126,1,
MWI,130,1,
MWI,134,1,
MWI,139,1,
MWI,143,1,
MWI,147,1,
MWI,152,1,
NER,,,0.801205
NER,0,0,
NER,1,0.00077657,
NER,2,0.000873302,
NER,3,0.002113963,
NER,4,0.002481994,
NER,5,0.003092525,
NER,6,0.004091274,
NER,7,0.004427161,
NER,8,0.005019634,
NER,9,0.007404293,
NER,10,0.007848964,
NER,11,0.008198898,
NER,12,0.009610844,
NER,13,0.010840226,
NER,14,0.012183568,
NER,15,0.013043606,
NER,16,0.014245995,
NER,17,0.015607669,
NER,18,0.017666779,
NER,19,0.018726042,
